,scenario,dist_range,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,TC,200.0,55.0,343.0,457610000000.0,6372.510987999998,0.05442529902518713,2022-01-28 13:33:46.608142
1,TC,300.0,44.0,343.0,453210000000.0,6372.510987999998,0.05442529902518713,2022-01-28 13:43:51.363125
2,TC,400.0,43.0,342.0,451540000000.0,6372.510987999998,0.05442529902518713,2022-01-28 14:08:18.203821
3,TC,500.0,44.0,342.0,451940000000.0,6372.510987999998,0.05442529902518713,2022-01-28 14:25:54.450408
4,TC,600.0,40.0,343.0,451610000000.0,6372.510987999998,0.05442529902518713,2022-01-28 15:21:45.789861
5,TC,700.0,39.0,343.0,451210000000.0,6372.510987999998,0.05442529902518713,2022-01-28 16:01:15.168174
6,TC,800.0,39.0,343.0,451210000000.0,6372.510987999998,0.05442529902518713,2022-01-28 17:11:00.954239
7,TC,900.0,39.0,343.0,451210000000.0,6372.510987999998,0.05442529902518713,2022-01-28 18:18:35.720769
8,TC,1000.0,39.0,343.0,451210000000.0,6372.510987999998,0.05442529902518713,2022-01-28 18:45:34.685452
